	S1	S10	S100	S101	S102	S106	S107	S108	S109	S11	S110	S112	S113	S114	S115	S116	S117	S121	S122	S123	S124	S126	S127	S129	S130	S131	S132	S134	S136	S138	S140	S141	S142	S144	S145	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S160	S161	S162	S164	S165	S166	S167	S168	S169	S17	S170	S171	S172	S173	S175	S177	S179	S181	S182	S185	S186	S187	S188	S189	S190	S192	S2	S20	S25	S34	S36	S41	S42	S43	S44	S50	S52	S57	S59	S60	S65	S66	S67	S68	S73	S81	S82	S84	S89	S9	S91	S92	S103	S104	S105	S111	S118	S119	S12	S120	S125	S128	S133	S137	S139	S143	S146	S159	S163	S174	S176	S18	S180	S183	S184	S191	S26	S27	S28	S3	S33	S35	S4	S49	S51	S58	S74	S75	S76	S83	S90	S97	S99	S178	S98	S19	S135
S57	2.678193934777429	0.9873262184873737	2.2487571998408145	3.6331049762560887	2.6704743910194213	2.5466908195136537	3.7040878883520434	1.8562077884185686	3.893983881105153	2.8082246762892646	2.9243214626314753	1.5227234241255405	3.092684821139303	2.181883707793975	3.489618429270902	2.1344658543765678	3.1454976791668656	3.801979899751095	2.6345922498655914	2.3344523273822064	2.474092233912631	1.7332695615209337	2.162435227967518	3.158457031800039	2.7148624657857945	3.0732847399972307	2.2732072154701477	2.380609366971902	2.777481170607072	3.3962956000388913	2.6505878172443706	2.997180571457538	2.3277155180742746	2.140543031292499	2.32490875881353	3.115073744150146	2.0243147419341225	2.922021535071941	2.8851115088481394	0.4463673477458119	3.3562298411028517	3.1509294929855587	3.0795927707552573	2.1579156301565274	2.3403567271697874	2.8925225499522607	2.808954312849229	2.7580838326660904	2.3733381213973295	2.589302237620875	2.874647685675996	2.271506774337008	2.4865328313656567	2.570555756395288	2.206929144544291	3.275166895932015	3.0429972296567858	2.2930760919389446	2.96667036590757	2.675341170833052	3.1156260859400593	3.047281230971327	2.903468107677105	2.7980532505066114	3.4938836301835177	2.5052444474883235	3.4739448334973893	2.4125427904993657	3.17649672968514	3.4635488159592684	3.880906620438163	2.894198427609375	1.6564453666594088	0.44814292063623895	2.3390142134017355	2.898513261692032	2.808940200125843	2.28994924697754	0.631311820454714	2.999799334334559	1.0278681565451666	1.6023519298047257	2.7943621249118156	2.4894617629004077	0.0	0.47790055060223213	2.452558081364379	3.286935976462533	0.7893246771562074	3.0090970294528767	1.0361491521206543	3.987950189314667	3.0768289326021017	0.6087389466675092	0.16733881394937006	3.5984102571689576	2.3871640356409403	3.8633985842192407	1.055595185782368	1.7806835090685231	2.9213937862843724	3.139373549821239	2.6690671908260986	2.7641177531976426	2.2594076374302636	0.6139235991695527	0.4210188255744374	3.486344436960015	0.8875015354645027	2.065099157772414	2.704210658642561	2.3547812665919983	1.0994241226428458	3.6839626924138176	0.7905692824697417	2.608137268955591	2.262125723934397	1.0296129714561846	0.8009312445693588	2.1139053086904958	2.9523620071133423	1.4335361575576977	3.2324616938359254	0.6082300903728605	2.3570458739601574	1.201217925068005	1.9906105954545859	0.4287751932078741	1.01664100148111	1.2494723862366002	0.7046818222388621	0.7630663711283961	2.776310956665218	1.0235815299207074	3.784418903648435	0.5686685511157072	2.4715657285988613	2.1589792879483007	3.8219373538234622	3.132254832529397	2.5091745616848673	2.6780825626796183	2.821616818458369	2.1779243396845813
S59	2.9100750899917514	1.2592842849458865	1.98954316216924	3.7456091738043975	2.8373807824742725	2.437232160255091	3.779654557753589	1.8023247780239102	4.012553186920267	3.1371602135702235	3.0500371642089745	1.9840364398279065	3.3069836256856555	2.110513254571718	3.575698650025764	2.2696458175461403	3.168924756852768	3.9730376088858006	2.620994348615136	2.3992754315316387	2.3315578069145952	1.800142818564073	2.4983083674699147	3.199690633431298	2.833591079256303	3.151417813310333	2.3008028081696956	2.4095263603439414	3.156410885897028	3.549509203935123	2.5638375564968245	2.9712721139647336	2.3012365795398377	2.4690815681181952	2.320458642434454	3.1845080944413207	2.1279031288643657	2.9361978713516965	2.9004414195867363	0.712565642371382	3.7175584749723574	3.2737711261383557	3.1841546544670356	2.0259680775523186	2.539640458897708	2.828863924325333	2.8021858289765724	3.150623690939392	2.431073591924221	2.6548835783759386	3.068408920810623	2.4663487246515317	2.470177937686464	2.969534556438294	2.6570911154012378	3.378060331448995	3.4219119293478135	2.321681775370021	3.136990564706258	2.7829689969782216	3.255857167920878	3.3960100448434742	2.934606625283838	2.924531483768946	3.66431451591254	2.601661426962047	3.582693532166477	2.4871228819488866	3.233578885295868	3.653397938394672	4.036349084460312	2.802210384768976	1.8447053847707575	0.6664108650996506	2.6711706387245466	3.190235116595288	3.177310492742935	2.6890253626551943	0.714106596423003	3.269031486442565	1.2851460783222723	1.905821909827186	3.072761289410399	2.801096960830556	0.47790055060223213	0.0	2.824324952805572	3.6118781354942975	1.2064634711277804	3.4286921061903177	0.9533080760813346	4.35455206219423	3.3435428380419685	0.8909642470694498	0.32902090228267367	4.005645191320318	2.5808907756505586	4.226517123545923	0.8071401918873663	2.0408503493844012	3.3202497665925392	3.305929631684348	2.9658909550038612	2.818266241561102	2.6937341616458244	0.9745232093163724	0.46068581327920727	3.485509790227823	0.7735575769872695	1.955463261197481	2.731413858550813	2.149298513160848	1.552295190188595	3.8523698509413973	1.157003079005139	2.6512448011793777	2.0905052654185257	1.4828757396209746	0.6726791204591774	2.0880033996261664	3.002159323544025	1.8214402681972421	3.5914701692760778	0.354973993568814	2.6602744832344793	1.6338124493453683	2.3417367019529496	0.8674835672478123	1.4583352198492459	1.4956144635208226	1.0877433469528606	1.0069699747614025	3.1218889562554044	1.346025532939294	4.143478294130281	0.7910112268415136	2.785970233760974	2.5654444567177768	3.978389732391278	3.101130557213109	2.6883602442801338	2.6387057167173937	3.090115757360454	2.282211702137055
S60	2.094078259670055	2.275840261100479	3.9102622249404315	2.7946689819283344	2.413445945886023	3.1277333949128123	3.332221891920365	2.9840174446058234	2.9878755185971952	1.3506979779969905	2.329737892141939	1.3025511310717584	2.2557947671921994	2.873300411685455	3.1044737454954676	2.69697737256799	3.119616807496629	2.7932818785098243	3.02043800679169	2.4549768276060653	3.6406054482998043	2.200681162879756	1.6311924960758233	3.2107812319979803	2.575037283478666	2.7810043879190647	2.6212370215847436	2.7823895211776444	0.6766508581159603	2.7404143600245243	3.23854857178399	3.1272281667953123	2.8094734755830855	1.0480047404007051	2.6432035588819085	3.0020742805236362	2.17725939781711	3.1263493635467334	3.071564058113839	2.4592959897641626	1.2535938558276292	2.942099980581781	2.87888762851396	3.108342861836514	1.9821357679924114	3.316038964989114	3.067622035645997	0.9851865146005755	2.597503944781795	2.5475577155013833	2.517770868951037	2.444274318860405	3.0135801889136355	0.9666463291182166	0.9925424631599611	2.747914491634461	0.9348266432732872	2.6924572911650198	2.4078148968489193	2.8645179866684822	2.571291502528115	0.6453500732797756	2.7897868721414123	2.47418442551384	2.797747517018574	2.1972238547898155	2.7317503348844125	2.4830551470485256	2.9367845340838956	3.2089244042564506	2.8138110769006333	3.4332184027253154	2.7942281492458614	2.4454463913090705	0.6430267442356729	1.3284160207710953	1.4454796989510768	1.0218181553995327	2.822117760118152	1.6258641650845882	1.7733680555087954	1.472730473037632	1.7075166175756549	0.9053517455381533	2.452558081364379	2.824324952805572	0.0	1.5474146146347034	1.76998374822156	1.1442692191748358	2.506057542874089	1.6647912341253113	1.7000077085609977	2.635413757707385	2.6095444471483225	1.3177505878640858	1.6173737595688522	1.4897760137306622	3.188250775787744	1.9258607106179446	0.5637168179342417	2.4047003121072015	1.1770115514832815	2.8176600931284583	0.7249984595187924	1.8679352891113654	2.713583834217877	3.405870272674245	3.278805328620483	3.6076398061844945	2.7609495844014607	3.6695083726304323	1.977819554327216	2.7743223421457115	2.467756091425261	3.030206885406346	3.3619660111704035	1.7407544340344017	3.1815810952082084	3.0739867067264393	2.791787986570507	1.3773551851811756	0.8042796369525081	2.940947968596552	0.9200480641367614	1.3943151271331058	0.7449759008052381	2.212319023731211	1.5608373960466209	1.9906533979369787	2.3496314743468103	1.8462767354054725	0.8240936383910961	1.503693150652403	1.7113620455238616	2.0954077890524765	1.2687303748236525	0.9349450839884793	2.9004021263020503	3.415765007794023	2.2155941658021643	2.8789962174483046	1.040870528438044	1.7931100424058566
S65	1.2675258086956374	2.649751354728479	3.9447154065238603	1.826871907502701	1.6642105498100643	2.945703144586866	2.2974890717824894	2.916831888389601	1.9058555376488016	0.49875185509933406	1.6193382364643198	2.418383386055836	1.1608352685274577	2.7536539401823106	2.1206598956378784	2.336104147528458	2.406227612315776	1.5365747263743355	2.57166409633139	2.1024640846842138	3.416971472025874	2.261290721734611	1.3603973566154337	2.42659044677446	1.873765988842093	2.0092218876237404	2.3216731257781977	2.38675898559085	0.9313472180549227	1.634332488679456	2.916748284138214	2.606594523514401	2.557881001497914	1.1510446372900527	2.4112109103556665	2.1881649434974557	2.006835021380482	2.495517688939991	2.4600194482540676	3.4785495616610254	0.5703505665216694	2.0025510980668244	2.006864374673643	3.0473198219457633	1.4803799591020612	2.8590228228907764	2.5386303930045413	0.8582144866513659	2.191245921873573	2.0550446272897216	1.6097200780721304	1.957200432339957	2.621717327738436	1.0062751210654868	1.7369291947006327	1.852592749759497	0.7711567847902207	2.357657982082497	1.4795832606572632	2.196036758293713	1.6352815480139384	1.273325454930633	2.2291909407084582	1.7357578863019962	1.6071401542273933	1.8343522301732549	1.8084172291413445	2.058073642800709	2.1629027229793008	2.124421652573391	1.633601128810468	3.0226846215179375	2.805189286753869	3.0681737290918303	1.1432808958516698	0.5318025143177874	0.753702284074965	1.1932684492729415	3.4013962355651244	0.5852286805141702	2.3307623774030666	1.7232813460189813	0.762810240925219	0.9205117889533297	3.286935976462533	3.6118781354942975	1.5474146146347034	0.0	2.526424208865475	2.4065757872804796	2.975152347043502	1.1842420597764494	0.5766555868442792	3.2725419576377015	3.43142572997887	1.31962151937604	1.370680930246084	1.2378867857418137	3.640777885359755	1.8269595746643958	1.4345965624777073	1.4139570252198683	0.7102873255187677	2.2029517090129347	1.6155454855574274	2.7085788269297177	3.371659946669822	2.6386301101310643	3.9395646501625077	3.545780994466857	2.266786789139662	3.5854132197141144	2.650260414862135	1.5423167504158988	3.0887584509446326	2.4814598652089277	3.2878006776969793	2.4694995621662685	3.819308351612182	2.851066988151346	2.147461890157203	1.898072871970061	1.2896489420560622	3.5905388298189425	1.0540450978935172	2.5542722009297125	1.3956095283114722	3.189270468670839	2.6536017588855327	2.2519958662781057	2.975184338602112	2.7161009471279107	0.730922976538284	2.560707423245915	0.6857020766537775	2.8274500174176853	0.8342027222731869	1.3311986293229017	1.6686417421978146	2.7923033430234545	1.5732309098751935	2.579682555243532	1.0866368704039244	1.9760242053321015
S66	2.039080042976848	0.6917359382261308	2.492006165085284	3.105375116792268	2.1261243437912496	2.4209101059767364	3.24218935403777	1.7746221857001443	3.3519246174476636	2.0474861264006323	2.4018100757807908	0.9549960901997033	2.453864175574231	2.031784662876354	3.0163344903908533	1.7514840624779338	2.778308258100393	3.1957277710063265	2.3624265827394177	1.946987525839521	2.477600138715566	1.4082097897165553	1.4312659543663542	2.779749362830705	2.232842933894703	2.6207947217123215	1.9561896539405867	2.0662079056732257	2.014623887579786	2.8307317871407376	2.490166931299297	2.7077953316393577	2.0909782801808983	1.3924953501622404	2.0458812618844915	2.6875106575625547	1.601556269006758	2.5923298427572194	2.5523326755708697	1.0034392258601885	2.585419170812552	2.6590410561947606	2.60583840173779	2.116308044506692	1.7502805852924261	2.679412132569496	2.510974917100286	1.9721038918948228	2.003422728961852	2.180480030476099	2.2976182444213276	1.760214836506653	2.2390010684391335	1.7829499349387683	1.4693326105089572	2.775590627481255	2.2715485402279723	1.9802207164653542	2.39149655468013	2.2509093044797797	2.573271988882645	2.348212765698437	2.526296966385782	2.2899762075302195	2.908121732436353	2.0483986861816224	2.9561144156295502	2.0059607255280714	2.7514858712753125	2.92034843926803	3.29046784836198	2.728641248834502	1.4170192972533975	0.7068038564777839	1.6157254673354384	2.173594554822325	2.029039031308848	1.5006908128319432	1.0546747636779805	2.2917295813244714	0.5420765760339252	0.9046068531994523	2.082588124833804	1.7646641706926354	0.7893246771562074	1.2064634711277804	1.76998374822156	2.526424208865475	0.0	2.42832910347227	1.1486977423646656	3.229885834019038	2.3698801911847207	0.8810797675616312	0.9484857892250368	2.840285765931124	1.7967959124997934	3.1196108609530815	1.513740882816706	1.1761845775255542	2.2028919663785382	2.5563777147981894	1.9443744381503512	2.3738303248698904	1.5181966083370455	0.3467479221038793	0.973712181885415	3.139054103546408	1.521625076301936	2.158672338415481	2.3485058151888736	2.4547256880668455	0.6254916215390876	3.0857134870849414	0.7859525929063935	2.282569199636243	2.2858588984792454	0.3751507698598847	1.422597520292151	1.9631611269242988	2.5463199675654358	0.6510766306396369	2.523393145561982	1.2366633619992387	1.6446875281170525	0.7277402363029898	1.251462499894576	0.7043836611490163	0.5944481610023541	0.7545135266780526	0.6352377005917127	0.6143266896972123	2.0230934196504307	0.6711900097347138	3.0073454088354694	0.5735326259390554	1.7272504973559544	1.3719286547512826	3.235031712301084	2.8608768398569073	1.9469999133003844	2.425045437209103	2.1601929627061347	1.7611260537721274
S67	3.1125011446786788	3.0106122080714486	4.833564996284481	3.900373474855201	3.46446901139221	4.223544794395659	4.429350930427007	3.9585972679744947	4.072797520544243	2.2929553294864284	3.4592186206315847	1.570200699086959	3.2939034623181094	3.942354421659067	4.20602910377781	3.637948714598643	4.242752984274415	3.8346622420228424	4.117757255972546	3.5575796010267644	4.648431584234701	3.2474814031567396	2.5045609710336576	4.306643461282882	3.6576019827594646	3.902919542342173	3.708763206633151	3.856568701943474	1.5078559173409085	3.807816150131282	4.334982920761902	4.259306818335701	3.899153450210709	2.090847614173475	3.7468111056093587	4.102425154861136	3.2588250021274767	4.228619336099783	4.177422503853244	2.8726549198450213	1.937599837075511	3.995250185393047	3.9597899390637457	4.150753906173828	3.0506509121515344	4.42819824826629	4.178078680362189	1.7117323749924414	3.68577016033116	3.666328651318281	3.523547289427483	3.3936145158670556	4.089894192143801	1.7037912375140543	1.3570059139730681	3.864789492754253	1.639820167541474	3.769968143956268	3.481256318199262	3.8895101024999175	3.6654496278081115	1.3866093680608058	3.9257078829419965	3.575655768308064	3.835808784917122	3.3331253258545965	3.847248171621151	3.5851710736797338	4.062566878854067	4.12304648384386	3.8690278973932193	4.539547525974718	3.5317031489583988	3.1180855608039137	1.7634396649263755	2.36262735641449	2.219690355076121	1.8012503718583528	3.4329097494151055	2.65916212249566	2.640206102676407	2.43285916292375	2.716879425564226	2.0077778793581627	3.0090970294528767	3.4286921061903177	1.1442692191748358	2.4065757872804796	2.42832910347227	0.0	3.3789332148857927	2.0362874330179994	2.7229912363893414	3.1720952006383496	3.1670290607576193	1.4723980365023113	2.754735439980406	1.8626276785525384	3.927094422309595	2.8587392396026807	0.9806988201925533	3.492088879484965	2.2474393128617374	3.922111241069506	1.2187385708485814	2.543032364342511	3.341547292830995	4.5390544978399205	3.801653790751576	4.485446325302242	3.884111718692387	4.667059179591614	2.4341396872701533	3.8229382809238484	2.967986275773001	4.07659846654873	4.391056670867129	2.2919433009132577	3.744106399209675	4.067452371260849	3.9222743933809325	2.1713242266202903	1.3673671612337162	3.5867891003445744	2.0413967573537675	1.8085733712490284	1.78586682876647	2.6484235371415648	1.995474638857843	2.8663007692581886	2.8970237873073486	2.5791584380335046	1.7990315306984752	2.16982596440884	2.2870168210913966	2.833460806492354	2.2917332123614385	1.7083024705688645	3.952700420786025	4.529284955371671	3.276562366234123	4.00403209133466	2.1200614075006374	2.901743436442292
S68	2.1490136109285993	1.0326855207392585	1.5412589982221128	2.828020928087134	2.0112189636062143	1.5176501113830072	2.8594804584751796	1.0317682892635294	3.0954062608510737	2.5235104850212955	2.1480754972355687	2.0626465771200513	2.4960861706685615	1.1777641725531776	2.6569929330533864	1.589942433146649	2.232307464686707	3.0967343912414376	1.69983386683386	1.4738114841930696	1.6156120054153276	0.8878482775148322	1.9647579742639296	2.296579650966768	1.9565916685993312	2.2231266543631856	1.3709430332206805	1.5082948394858888	2.7164129601995133	2.6727043552690404	1.6507266726724528	2.023134041958064	1.3609263467688983	1.9091337285965555	1.3688698941358666	2.2747162635231994	1.2336995508661095	2.0224422188966935	1.9804152955375662	1.4018003898993905	3.18534134094284	2.418185652421076	2.2990221692028507	1.14800276227805	1.7380729932576386	1.9071847998315936	1.8727057924567496	2.7104323855740584	1.518410401089103	1.7241537121895278	2.2839781886554364	1.775097121925134	1.5707062677915087	2.5562189148944134	2.4846342364254754	2.457261074621393	2.9550960164200437	1.4075359161049021	2.284049268027272	1.973475873845914	2.3683771674547507	2.9651068604886555	1.9860032065522788	2.034442880590426	2.80837394490461	1.6903231375865184	2.6628525505712246	1.569433443476295	2.296601457241517	2.929824820931319	3.145837183910686	1.8965784101589938	1.55894137515483	0.797527778684437	2.163861615017567	2.5154446633208676	2.656629346162053	2.2907087321764963	1.0789510584967266	2.5388540704215776	0.8023819398832958	1.3445281658494352	2.360893988247219	2.2112564426077825	1.0361491521206543	0.9533080760813346	2.506057542874089	2.975152347043502	1.1486977423646656	3.3789332148857927	0.0	3.8495259502442734	2.6054117469614937	1.2726925494055648	1.0372962233816065	3.628026048783357	1.7830087829728216	3.7410499983764494	0.8858052561644123	1.4225847003428478	3.007567181516608	2.4366276017605357	2.3144833282609465	1.9002361423075034	2.474704683450253	0.9607762921629117	0.9070066321496753	2.5408462760273003	1.4566957997336956	1.5266613311207082	1.7871812385271348	1.4664084193272766	1.6615293405984735	2.9772023177833327	1.435881426984351	1.810521904586716	1.282305027601903	1.489413259411545	1.3001402851337733	1.3168824548031997	2.060984544868939	1.4935197691321866	3.1701696376354453	0.903240486577238	2.0655936769750722	1.735410166858526	1.8921715686235359	1.3616631253739275	1.6083924737242432	0.9555656543567203	1.2958723300950497	0.8744043750815057	2.590464658743636	1.2807976306863615	3.579036973404501	0.6584046439425532	2.1611701525771334	2.206430616402427	3.090076510139587	2.184286070297497	1.8672958198504122	1.688972650977234	2.4638991448718013	1.4788903409996847
S73	2.441230151643633	3.5363957523449043	5.008837633696979	2.7623483202888908	2.8362301569104713	3.9636648598691337	3.382811276106645	3.990487145359457	2.809553459949771	1.5454331734838673	2.6705628157791117	2.7950868525871675	2.324853528786487	3.792027460743015	3.2194256711984264	3.4617156118049768	3.5109487894674234	2.5129998778731713	3.6846513486405112	3.1827554094276245	4.533777574332223	3.2453724746434314	2.3445679547811875	3.575233814936169	3.0298858262365296	3.1077739427573445	3.4051998906792402	3.5070452149083824	1.2164517808388786	2.7500473585282803	3.9940176754999914	3.667335827629192	3.623864628388043	1.9837437814164383	3.450703522238058	3.329598750763299	3.049527251482754	3.631816022959798	3.5898413284879185	4.065112647023181	0.7268121425889854	3.1746741768024576	3.166046452395679	4.0855423377668	2.598054355191023	3.951047709385828	3.650380597338995	1.3612794807500903	3.3010450583151845	3.1443586372217185	2.7936602339061056	3.091762120028778	3.7414595390694387	1.561359806147899	2.075075871651252	2.922920000328108	0.9755255103497862	3.460064568362011	2.63787738854162	3.37261158011776	2.762028558831248	1.1051692713454468	3.2841404548793727	2.8721646346310585	2.72603588201878	2.8441545027866	2.7909247537365016	3.1567878395543336	3.251697711354139	3.259935437589343	2.527410523384705	4.110620145062558	3.804806965870978	3.875175684150813	1.7030168704083442	1.4963434499953867	1.631152491639333	1.851931815523413	4.229844594445562	1.6810481793803274	3.1406989490221484	2.6099311931754654	1.9245024259432546	1.6449839878299672	3.987950189314667	4.35455206219423	1.6647912341253113	1.1842420597764494	3.229885834019038	2.0362874330179994	3.8495259502442734	0.0	1.681651262401324	4.0491498673847035	4.145410697131326	0.6968873418885919	2.3172115255093417	0.24548763765360068	4.550772958026055	2.850025762562827	1.2484678012954518	2.528587540979974	1.6158097776893487	3.333824365233669	1.9007024685803666	3.390846326771299	4.170877390606366	3.7054548868543042	4.738384742675185	4.6341907263719335	3.348818218894805	4.663255607369688	3.3201247626469255	2.5740782133997664	3.8424946396803823	3.6438849451760955	4.34157667271033	3.1386396692294465	4.632432386443849	3.9646434480660004	3.2282732291877894	2.652369621747564	0.9290054677259624	4.40484634582018	1.789316219970629	2.9926798978937548	2.015729856288768	3.787527924112887	3.1461311332077835	3.1807177486164657	3.736869967030955	3.3824354125098455	1.2634903627797642	3.1056985335688814	0.6111835011661974	3.576837030614164	1.8253586284038141	1.9360430932012525	2.6580334330154085	3.9115927250579823	2.726239509011428	3.586510186614806	1.5585061006388539	2.765236209783616
S81	0.8703223077497764	2.417453075054054	3.4825586176982233	1.3088817073831578	1.1966457403179125	2.396731701067614	1.789708860796252	2.469548385206855	1.4321196144933284	0.5703028230731345	1.0429272853983143	2.476716314907401	0.6937983239928279	2.234859893544316	1.595777846924003	1.9676391868697762	1.845316296805736	1.1188552166571535	2.029642489679696	1.5751413594904062	2.9234539271549225	1.8136138344120933	1.2439482386733876	1.8974091021859518	1.3584095431623533	1.445476212032751	1.801724734942116	1.8740799010521207	1.2275334425397593	1.1448423842184785	2.366743161102106	2.034093752510688	2.0265738501578183	1.0271547543959003	1.8755254415864737	1.6528440023180409	1.5280718940450613	1.9525836286589477	1.91305684080964	3.3155575761735627	1.0771173959445015	1.5315630297473881	1.4952350750629322	2.5362741724953466	1.0271755985549904	2.2989547251043017	1.985095729676835	1.1841300833719102	1.6715665110844986	1.5021020085452852	1.2114127400670203	1.6146118887246295	2.0984789389630527	1.2574320943153903	1.9427535817894683	1.2954291572283916	1.1857737978557092	1.84447378999141	0.9657056481060841	1.7473066851369778	1.0956354895655014	1.5264036987307341	1.6553818471355357	1.1927759142414132	1.1715716392564595	1.2876217545072761	1.2658088073303593	1.5278786200393266	1.5987606654099906	1.8518965377830887	1.2049570624320307	2.4640430665307385	2.5639362824919	2.8201442701423414	1.1323744702409326	0.3754064565359479	0.9816236438972926	1.3247638238681254	3.158258107538717	0.08551807826994823	2.065641627205019	1.4896767390122208	0.43085100398241083	0.8434116032132354	3.0768289326021017	3.3435428380419685	1.7000077085609977	0.5766555868442792	2.3698801911847207	2.7229912363893414	2.6054117469614937	1.681651262401324	0.0	3.08441372098922	3.205652582918006	1.8358623102269713	0.906977822794076	1.6972490002739105	3.3015733087310215	1.5441904007288096	1.769043383045529	0.8714806555758561	0.5492902348639344	1.6591697849739877	1.822114674326881	2.512293790917079	3.117123786588599	2.0762650553131654	3.6996123813130386	3.1428136763639865	1.7052048046545296	3.0873044342393414	2.589300370701794	1.100809807895439	2.943965615933481	1.9960130138152004	2.7764717682245097	2.3857586953729375	3.5664376622008205	2.393857696216121	1.5766247859931233	1.7873823376679054	1.6121620942180537	3.3051999450892953	0.91934876755612	2.5245600516061515	1.3444656183686616	3.049713265276993	2.5948461870800443	1.9714670942465895	2.8158447729718166	2.4873299883513362	0.9248359487196097	2.409254823827937	1.2371658772704481	2.5716516660398643	0.6883952828325509	1.4409975924811587	1.233756931598991	2.237573377432438	1.1028191760342099	2.0178661132912272	0.9822408768712058	1.5446870901206629
S82	2.5654371059622507	0.7209026973793127	2.1740161011174575	3.686201894038315	2.557389249023063	2.6670304444392388	3.6394631389366694	1.764776562716182	3.927543349904244	2.776412771710901	2.971549955385258	1.6055906884665143	3.018560029279668	2.2606274656616288	3.437100140339344	1.881139307060744	3.1294624364537453	3.7744815826300604	2.6150412315258613	2.3581839979513397	2.3729412664527074	1.833615321475037	2.0062277997169637	3.0698589175179283	2.6374859299163322	3.0676527003014	2.28571866852609	2.330635911893391	2.8379915216112823	3.3266498984788373	2.6870730846708817	3.0478995266370585	2.372400781176686	2.179589940568033	2.407545502032719	3.0453824520083908	2.0660468854685266	2.8656603317309974	2.8416239758555806	0.9311657834500056	3.383162348836754	3.009683464188153	2.98172057205788	2.2305358449633608	2.2935469108322843	2.907417550230848	2.795333330354481	2.7334671105711044	2.3503276329290426	2.6112922699572203	2.7083814052687902	2.0419391985943083	2.4411007407766574	2.5337434043660716	2.1721448535262122	3.2773961685585324	3.076598579992024	2.2712512970430403	2.89895303323358	2.4938296722945257	3.0744187085886083	3.2173216613018534	2.9584230230766555	2.7611161581503376	3.392846518541857	2.6055155912151333	3.5191989672523394	2.414098040393636	3.174886926952472	3.183530325619837	3.8987499995434325	2.91515699380558	1.2035415776545741	0.4864718131400967	2.4701511258479427	2.9465796276701606	2.700587561095621	2.237291057857204	0.3472159324093272	3.0142014309533685	1.18433281616384	1.608987554562381	2.740919440218974	2.588805842297665	0.6087389466675092	0.8909642470694498	2.635413757707385	3.2725419576377015	0.8810797675616312	3.1720952006383496	1.2726925494055648	4.0491498673847035	3.08441372098922	0.0	0.6504439616377963	3.63129748923376	2.50065907452411	3.9563217078517217	1.0237328815026865	1.6339601723311294	3.034273122933874	3.1128368511863487	2.7288769074591013	2.72440293284108	2.288157614033085	0.9400795033288201	0.4883210361876915	3.492144002681727	0.7282889135206418	1.803622816152976	2.7353390988822315	2.3301888356739267	0.8602214372700646	3.6393951003882594	0.30724264724637546	2.463449083402433	2.305617150367851	0.9448159338795791	0.6673527786638916	1.9738161121521043	2.9757755890590527	1.4066881248401002	3.385152312361091	0.7474435443533443	2.4703524825688477	1.4262297605646896	2.104858810701829	0.7821805994558162	1.2424296614450545	1.1664235939830987	0.3255411085610122	1.1882995262775777	2.8492524405404684	1.4126068358526012	3.7773855499369975	0.9224919937581874	2.4633830171961537	2.130274577300714	3.7895159969151564	3.097574003005084	2.426818255697195	2.800522788243164	3.0058443811165305	2.435626172811643
