otu_id	reference_ID	phylum	class	order	family	genus	species	score	cutoff	abundance	primary_lifestyle	secondary_lifestyle	plant_endophytic_capability	plant_pathogenic_capacity	decay_substrate	decay_type	aquatic_habitat	animal_biotrophic	specific_host	growth_form	fruitbody_type	hymenium_type	ectomycorrhiza_exploration_type	ectomycorrhiza_lineage	primary_photobiont	secondary_photobiont
OTU_3900	UDB0766648	Ascomycota	Sordariomycetes	Sordariomycetes_pseudo_order_0199	Sordariomycetes_pseudo_family_0518	Sordariomycetes_pseudo_genus_1158	Sordariomycetes_pseudo_species_3900	0.88571	0.843	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_124	KX033471	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ampelomyces	Ampelomyces_pseudo_species_0124	0.98113	0.967	13	plant_pathogen	litter_saprotroph	foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed	""	non-aquatic	""	Erysiphaceae	filamentous_mycelium	""	""	""	""	""	
OTU_3419	KT265254	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pleosporaceae_pseudo_genus_0984	Pleosporaceae_pseudo_species_3419	0.95484	0.935	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_2931	HM235405	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerellaceae_pseudo_genus_0797	Mycosphaerellaceae_pseudo_species_2931	0.94595	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_3361	HG996003	Ascomycota	Dothideomycetes	Phaeotrichales	Phaeotrichales_pseudo_family_0407	Phaeotrichales_pseudo_genus_0949	Phaeotrichales_pseudo_species_3361	0.94828	0.867	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_3363	OTU_3347	Ascomycota	Dothideomycetes	Phaeotrichales	Phaeotrichales_pseudo_family_0408	Phaeotrichales_pseudo_genus_0950	Phaeotrichales_pseudo_species_3363	0.89286	0.867	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_1068	UDB01613853	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_pseudo_family_0153	Capnodiales_pseudo_genus_0309	Capnodiales_pseudo_species_1068	1	0.867	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_3052	UDB02278909	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	Ochroconis_pseudo_species_3052	0.9837	0.964	13	animal_parasite	plant_pathogen	""	leaf/fruit/seed_pathogen	leaf/fruit/seed,animal_material	""	partly_aquatic	opportunistic_human_parasite	""	filamentous_mycelium	perithecium_(hymenium_hidden,_narrow_opening)	closed	""	""	""	
OTU_839	PP073311	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriales_pseudo_family_0128	Botryosphaeriales_pseudo_genus_0281	Botryosphaeriales_pseudo_species_0839	0.87879	0.867	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_2679	PP073311	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_pseudo_species_2679	0.96721	0.964	13	plant_pathogen	foliar_endophyte	foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed	""	partly_aquatic	""	""	filamentous_mycelium	""	""	""	""	""	
OTU_2677	OTU_2693	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_pseudo_species_2677	0.96591	0.964	13	plant_pathogen	foliar_endophyte	foliar_endophyte	leaf/fruit/seed_pathogen	leaf/fruit/seed	""	partly_aquatic	""	""	filamentous_mycelium	""	""	""	""	""	
OTU_753	OTU_730	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae_pseudo_genus_0229	Botryosphaeriaceae_pseudo_species_0753	0.95652	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_755	PP073311	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae_pseudo_genus_0231	Botryosphaeriaceae_pseudo_species_0755	0.95522	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_756	KY052959	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae_pseudo_genus_0232	Botryosphaeriaceae_pseudo_species_0756	0.96	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_759	OTU_758	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae_pseudo_genus_0235	Botryosphaeriaceae_pseudo_species_0759	0.94118	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_775	OTU_773	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae_pseudo_genus_0246	Botryosphaeriaceae_pseudo_species_0775	0.9789	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_696	OTU_706	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeriaceae_pseudo_genus_0188	Botryosphaeriaceae_pseudo_species_0696	0.95556	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_4015	OTU_3999	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_pseudo_family_0549	Sporidiobolales_pseudo_genus_1224	Sporidiobolales_pseudo_species_4015	0.88	0.876	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_3981	OTU_3979	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae_pseudo_genus_1199	Sporidiobolaceae_pseudo_species_3981	0.96296	0.922	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_4193	UDB06051377	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephoraceae_pseudo_genus_1292	Thelephoraceae_pseudo_species_4193	0.93617	0.922	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_3778	UDB0558234	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_species_3778	0.98077	0.949	13	ectomycorrhizal	""	""	""	""	""	non-aquatic	""	""	filamentous_mycelium	corticioid	smooth	short-distance_delicate	/sebacina	""	
OTU_3779	UDB0756718	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_species_3779	1	0.949	13	ectomycorrhizal	""	""	""	""	""	non-aquatic	""	""	filamentous_mycelium	corticioid	smooth	short-distance_delicate	/sebacina	""	
OTU_3793	UDB0607646	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacinaceae_pseudo_genus_1101	Sebacinaceae_pseudo_species_3793	0.9408	0.922	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_988	MN338567	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bovista	Bovista_pseudo_species_0988	0.9697	0.949	13	soil_saprotroph	""	""	""	soil	""	non-aquatic	""	""	filamentous_mycelium	gasteroid	closed	""	""	""	
OTU_989	MN338567	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bovista	Bovista_pseudo_species_0989	0.98551	0.949	13	soil_saprotroph	""	""	""	soil	""	non-aquatic	""	""	filamentous_mycelium	gasteroid	closed	""	""	""	
OTU_2774	MN338567	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdaceae_pseudo_genus_0714	Lycoperdaceae_pseudo_species_2774	0.94545	0.922	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_242	ON129311	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Ampulloclitocybe	Ampulloclitocybe_pseudo_species_0242	0.90196	0.724	13	litter_saprotroph	""	""	""	leaf/fruit/seed	""	non-aquatic	""	""	filamentous_mycelium	agaricoid	gills	""	""	""	
OTU_3726	UDB06285079	Basidiomycota	Agaricomycetes	Russulales	Russulales_pseudo_family_0472	Russulales_pseudo_genus_1082	Russulales_pseudo_species_3726	0.97414	0.876	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_3271	UDB04279280	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_pseudo_species_3271	0.9951	0.944	13	wood_saprotroph	plant_pathogen	""	wood_pathogen	wood	white_rot	partly_aquatic	""	""	filamentous_mycelium	corticioid	smooth	""	""	""	
OTU_4170	KX776448	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomyces	Tetragoniomyces_pseudo_species_4170	0.97661	0.944	13	mycoparasite	fungal_decomposer	""	""	fungal_material	""	non-aquatic	""	""	dimorphic_yeast	""	""	""	""	""	
OTU_4347	MK050330	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_pseudo_species_4347	0.96	0.944	13	soil_saprotroph	""	""	""	soil	""	non-aquatic	""	""	yeast	""	""	""	""	""	
OTU_1698	UDB0647482	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Evernia	Evernia_pseudo_species_1698	0.98039	0.972	13	lichenized	""	""	""	""	""	non-aquatic	""	""	thallus_photosynthetic	apothecium_(hymenium_on_surface)	smooth	""	""	chlorococcoid	
OTU_1699	UDB0647482	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Evernia	Evernia_pseudo_species_1699	0.98148	0.972	13	lichenized	""	""	""	""	""	non-aquatic	""	""	thallus_photosynthetic	apothecium_(hymenium_on_surface)	smooth	""	""	chlorococcoid	
OTU_4315	UDB06921060	Mucoromycota	Umbelopsidomycetes	Umbelopsidomycetes_pseudo_order_0221	Umbelopsidomycetes_pseudo_family_0586	Umbelopsidomycetes_pseudo_genus_1337	Umbelopsidomycetes_pseudo_species_4315	0.94472	0.642	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_2596	MK050278	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	Kockovaella_pseudo_species_2596	0.95455	0.944	13	epiphyte	unspecified_saprotroph	foliar_endophyte	""	leaf/fruit/seed	""	non-aquatic	""	""	yeast	""	""	""	""	""	
OTU_4155	KU747712	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeriaceae_pseudo_genus_1275	Teratosphaeriaceae_pseudo_species_4155	0.9375	0.936	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
OTU_2791	KU727715	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthaceae_pseudo_genus_0726	Magnaporthaceae_pseudo_species_2791	0.98592	0.93	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
