otu_id	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1221	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	""
OTU_1222	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	""	""
OTU_1223	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1224	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	""
OTU_1225	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1226	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	""
OTU_1227	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1228	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia	""
OTU_1229	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	ludipueritiae
OTU_1230	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1231	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Gryllotalpicola	""
OTU_1232	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1233	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	""	""	""
OTU_1234	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	""
OTU_1235	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	""
OTU_1236	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	""
OTU_1237	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1238	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	""	""	""
OTU_1239	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1240	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	""
OTU_1241	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_1242	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_1243	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1244	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	""
OTU_1245	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	""
OTU_1246	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	""
OTU_1247	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1248	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	cellulosilyticum
OTU_1249	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1250	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1251	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_1252	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	fluoreni
OTU_1253	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	""
OTU_1254	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	""	""
OTU_1255	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	""	""	""
OTU_1256	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	""
OTU_1257	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	""	""
OTU_1258	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_1259	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1260	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	""	""
OTU_1261	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1262	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	""	""	""
OTU_1263	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	""
OTU_1264	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1265	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	""	""	""
OTU_1266	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	""	""
OTU_1267	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_1268	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	""	""	""
OTU_1269	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	""
OTU_1270	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1271	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1272	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1273	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1274	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	""	""	""
OTU_1275	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	""
OTU_1276	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_1277	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1278	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_1279	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1280	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	""
OTU_1281	Bacteria	WPS-2	""	""	""	""	""
OTU_1282	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1283	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1284	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_1285	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	""	""
OTU_1286	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1287	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_1288	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1289	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	""	""
OTU_1290	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	""	""	""
OTU_1291	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	""
OTU_1292	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus Es-Yyy1400	paludosus
OTU_1293	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	""	""	""
OTU_1294	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1295	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1296	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	acidiceler
OTU_1297	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_1298	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	""
OTU_1299	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Amnibacterium	""
OTU_1300	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1301	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	""
OTU_1302	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1303	Bacteria	Myxococcota	bacteriap25	""	""	""	""
OTU_1304	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_1305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	""	""
OTU_1306	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1307	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	""	""
OTU_1308	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	""
OTU_1309	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_1310	Bacteria	RCP2-54	""	""	""	""	""
OTU_1311	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1312	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	""
OTU_1313	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1314	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	""	""
OTU_1315	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	""	""
OTU_1316	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1317	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	""
OTU_1318	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1319	Bacteria	RCP2-54	""	""	""	""	""
OTU_1320	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	""
OTU_1321	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1322	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	""	""
OTU_1323	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1324	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	""
OTU_1325	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	""	""	""
OTU_1326	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	""	""	""
OTU_1327	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	""
OTU_1328	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1329	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	""	""	""
OTU_1330	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_1331	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	""
OTU_1332	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	""
OTU_1333	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	""	""
OTU_1334	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1335	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_1336	Bacteria	Actinobacteriota	Acidimicrobiia	""	""	""	""
OTU_1337	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Terriglobus	""
OTU_1338	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	""
OTU_1339	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	""	""
OTU_1340	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1341	Bacteria	Chloroflexi	JG30-KF-CM66	""	""	""	""
OTU_1342	Bacteria	RCP2-54	""	""	""	""	""
OTU_1343	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1344	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	""
OTU_1345	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	""	""
OTU_1346	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	""
OTU_1347	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidipila-Silvibacterium	""
OTU_1348	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Ammoniphilus	""
OTU_1349	Bacteria	Chloroflexi	Ktedonobacteria	C0119	""	""	""
OTU_1350	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	""
OTU_1351	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1352	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1353	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	""
OTU_1354	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	""
OTU_1355	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	""
OTU_1356	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	""
OTU_1357	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_1358	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_1359	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	""
OTU_1360	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1361	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1362	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Nitrospirillum	amazonense
OTU_1363	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	""
OTU_1364	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	""	""
OTU_1365	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	""
OTU_1366	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	""
OTU_1367	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_1368	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_1369	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	""
OTU_1370	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1371	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1372	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1373	Bacteria	Chloroflexi	AD3	""	""	""	""
OTU_1374	Bacteria	Acidobacteriota	Acidobacteriae	Paludibaculum	""	""	""
OTU_1375	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	""
OTU_1376	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	""
OTU_1377	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	""
OTU_1378	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1379	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_1380	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_1381	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	""
OTU_1382	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	""
OTU_1383	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	""
OTU_1384	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1385	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1386	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1387	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	""
OTU_1388	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisphaera	""
OTU_1389	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	""	""
OTU_1390	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	""
OTU_1391	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1392	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	paucimobilis
OTU_1393	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1394	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	""
OTU_1395	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1396	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	""	""	""
OTU_1397	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_1398	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter	""
OTU_1399	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	""
OTU_1400	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1401	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	oligoaromativorans
OTU_1402	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1403	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	""
OTU_1404	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	facile
OTU_1405	Bacteria	Proteobacteria	Gammaproteobacteria	JG36-TzT-191	""	""	""
OTU_1406	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1407	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	""
OTU_1408	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	lipoferum
OTU_1409	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1410	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	""	""
OTU_1411	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	""
OTU_1412	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	""	""	""
OTU_1413	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_1414	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	""
OTU_1415	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	""	""
OTU_1416	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	""	""
OTU_1417	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	""
OTU_1418	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1419	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1420	Bacteria	Chloroflexi	AD3	""	""	""	""
OTU_1421	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1422	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1423	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	gilardii
OTU_1424	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1425	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1426	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	""
OTU_1427	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	""
OTU_1428	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1429	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	""	""
OTU_1430	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	polyaromaticivorans
OTU_1431	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1432	Bacteria	Chloroflexi	TK10	""	""	""	""
OTU_1433	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	""
OTU_1434	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingoaurantiacus	""
OTU_1435	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_1436	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	""	""	""
OTU_1437	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	""
OTU_1438	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	""
OTU_1439	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1440	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	""
OTU_1441	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	""	""	""
OTU_1442	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1443	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	""	""	""
OTU_1444	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	""	""	""
OTU_1445	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1446	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1447	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12	""
OTU_1448	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	""	""	""
OTU_1449	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Bryocella	""
OTU_1450	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	""
OTU_1451	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	""
OTU_1452	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	""
OTU_1453	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1454	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1455	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	""
OTU_1456	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	""
OTU_1457	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	""	""
OTU_1458	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	""	""
OTU_1459	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	""	""
OTU_1460	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter	""
OTU_1461	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	""	""
OTU_1462	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	""
OTU_1463	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	""
OTU_1464	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	""	""
OTU_1465	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	""
OTU_1466	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	""	""
OTU_1467	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	""
