	S198	S206	S214	S222	S230	S238	S246	S254	S193	S199	S207	S215	S223	S262	S277	S285	S231	S239	S247	S255	S263	S270	S278	S286	S200	S208	S216	S224	S232	S240	S248	S256	S201	S209	S217	S225	S264	S271	S279	S287	S233	S241	S249	S257	S265	S272	S280	S288	S202	S210	S218	S226	S234	S242	S250	S258	S203	S211	S219	S227	S266	S273	S281	S289	S235	S243	S251	S259	S267	S274	S282	S290
S208	0.9248068127146674	0.6234618135651854	2.6143626227350256	0.37930013631868026	1.5925005267525243	2.479858348018003	2.224771583540121	1.9911568506973716	1.277421387166863	3.0156930849922565	2.455672130772104	2.3218388957339715	2.872132615987175	0.19040465064294987	0.6846129432758354	2.356838579491416	0.9490280019729211	0.33157307167094885	2.10462958291139	0.8275748935191142	1.2355897478545654	1.3284754534870782	2.1770423723688466	1.5794018231916105	0.5448744793787312	0.0	0.8385205679749912	0.4044470751040645	2.057113501739373	3.443940622372984	1.653460190243942	2.6694524181035426	2.905003561481143	2.930424300644489	3.083706887333719	2.3775885549757443	0.6420211261994497	0.3201262258452661	0.4558592923988021	0.7293358611080945	2.0562130180213547	2.3083007782233214	2.0300914880730936	2.0848665936100024	2.6569116798150723	1.1319427400840316	1.7176349686808934	2.0396819500880934	1.3672353730826576	0.140209345135379	1.6094047226961428	0.2573459088725516	0.9015248724491343	1.757018674692869	1.8377848127533323	2.4392181570485976	1.823376531654212	1.4256203570531103	1.605139348692766	1.6619004706213538	1.2267809802822174	0.47713386308818145	0.07652997618592593	0.3337951558393061	0.6087741000662575	1.1651991066259075	0.4874367775321599	2.061367305862916	2.8208282701785627	2.262657664808151	2.254457450072166	2.276529207933883
S216	0.9602594424578631	0.6392737605087219	2.29100761196896	0.49209463560977496	2.093298514821444	3.0903450033993307	2.923176412436229	2.7313416711652194	2.1023084005469252	3.455523691228643	3.1022499679068396	3.0187004634977606	3.641899891269107	0.7428774666492235	1.3756572422096627	2.044946633236256	1.1703705877553405	1.1534365004310887	1.8199433362870607	1.2707427650459349	2.0401961313360024	2.1552964855642465	2.9739223813163074	2.361433699589726	0.9098788482099277	0.8385205679749912	0.0	1.1562351861100737	2.4868509656082125	4.0871030645781365	2.035557959060338	3.4232011026013214	3.1637540010049685	3.4488567965676586	3.689872403603879	3.1205864864570936	1.1151095545909409	1.09612600305878	0.992476394579157	1.3395200464970354	2.755465921460575	2.9390278441947384	2.7212106524975432	2.6825964040556385	3.4347305355965454	1.7942555932103017	2.5382823299433417	2.842299073481331	1.1182888651895286	0.9245264277670161	2.1538783079439887	0.6280023040531747	1.6098099482629344	2.5854632722536346	2.585268960820543	3.266936077559227	2.6350280879179637	2.1870259179408578	1.5952561429059928	2.4371627447254913	1.925259056913819	1.293194111102895	0.8892016673509937	1.1589515716309293	1.3734904776142278	1.9961906490828096	0.4166108559456275	1.9187087125513023	3.537425247470156	2.989915719023462	2.8494925319087416	2.9970156072961593
S224	1.285715809026359	0.9640821306205013	2.980184449305446	0.6944635249512185	1.5542229908772887	2.5286858196543354	2.19685656407428	1.9314283590197086	1.0180231267660296	3.137642922943579	2.471908433468649	2.2807982134076017	2.7305693544341643	0.5611934088108901	0.6046501209759513	2.7192560616288746	1.2852899769048782	0.18748770454322813	2.448611107733505	1.1014958820980454	1.023201834142746	1.0365896104735786	1.8266117660142156	1.292499688248227	0.4558279121568378	0.4044470751040645	1.1562351861100737	0.0	2.225875077311076	3.432726963904423	1.8824385079444421	2.5753734397634855	3.1155140728697748	3.0170099990222656	3.1099815913089524	2.2947365638209343	0.40375550162228546	0.26228035166260655	0.38255855042963766	0.9225805442544408	1.6615605856766897	1.9116097654948592	1.6359350017681331	1.6897571071924486	2.316338693304434	1.1952578181033218	1.4358393248514925	1.6986621458300124	1.761034820235053	0.4269248386173535	1.2215808809901003	0.5429442870946185	0.9927842047115997	1.54032685340029	1.7873622416236001	2.2109749729543244	1.4957917386637811	1.3819541875593957	1.9240072541681563	1.5669417928448994	0.8254826557450056	0.4940573263585232	0.40400731864839184	0.20609621075033563	0.6608183215153584	0.9983503776507451	0.8599980990959419	2.416099893835482	2.756958904966109	2.2022777047466247	2.310372506436904	2.2275993793713056
S232	1.5556141938944812	1.905889780849689	2.133997316608237	2.2067954113624646	1.5890499228829258	0.8673482037648993	1.1138669940150783	1.2394142585530696	1.9637596460960922	1.0020135345694885	0.9932926852694375	1.1892693310610567	2.0118552076058207	1.974843451468371	1.7939640632980538	1.989244294418804	1.3313858644936536	2.084491193140527	1.8740850228421135	1.267476098314487	1.787210751936674	2.109325328659957	2.806838826388283	2.1396083682430858	2.5219224351071587	2.057113501739373	2.4868509656082125	2.225875077311076	0.0	1.805075920327267	0.5513859565422453	1.6871312148598399	0.9833498697542635	0.995838698935964	1.3534916415000102	1.4511499136492776	2.557706171716488	2.1681545503516664	2.2299645126539316	1.3362148087560497	3.1276545748722344	3.4694411584915894	3.115920047720145	3.3769202848145055	3.0489169061502768	1.0751889445996488	2.1655000929047694	2.65451882667274	1.7618346079596356	1.9285954508883907	3.1808644245845494	2.2619911866590665	1.382597564276223	1.9206308532046532	1.2398647308729371	2.2746538585544056	2.456012992725363	1.2825671123210785	1.2650786822017375	1.3744495264544991	2.7199689736010226	1.7700325562708767	1.9891646263586291	2.072308765539241	1.5738304273839512	1.7843998975287587	2.123030069591856	1.5053162255385146	1.5936156252651388	1.2917019865733577	0.6715312282004148	1.252023260952233
S240	3.2481371224897178	3.487191406386319	3.8421652413546066	3.6975389285242573	2.5327093181522957	1.0504407263259892	1.2437595902545295	1.5379105824555848	2.6480250383820914	1.2360785926472535	1.0073751310553656	1.1590338836424614	1.2066703969211894	3.4277919898160887	2.985007597503977	3.7289654312819502	3.0120862834814535	3.3191948617127154	3.610405917341763	2.8385892479299977	2.5384543282689465	2.7499348431201494	2.945163420303079	2.6365893106597404	3.8205022047002744	3.443940622372984	4.0871030645781365	3.432726963904423	1.805075920327267	0.0	2.2689436412627564	1.0907737997284186	2.0068029223491344	0.9272871193049115	0.4571029751190744	1.2305114404074853	3.7702096531293825	3.427459467235994	3.518176358873385	2.771318817847809	3.519734087986014	3.8581708960928105	3.5290458412276986	3.901341600036904	2.912274105047452	2.3197973040098163	2.5219776101677467	2.8533015196723035	3.5438664256759975	3.3096744392117627	3.961281413897734	3.6936281061375964	2.634423677986438	2.239633905254354	1.7141382188287557	2.014282913080665	2.772176084570296	2.10391248954201	3.0315546749935582	1.9147765844892177	3.5383314993020747	3.015944938429245	3.36970564490721	3.307598459975328	2.8406237726255563	2.595175358887867	3.680909404062423	3.278940826197332	0.784493550811513	1.2674328634946406	1.2504448772213166	1.2392864506150147
S248	1.1280288558610518	1.5112083169905155	1.9343266928056773	1.792416788908673	1.6466636451212524	1.2449453106631057	1.3751050317912639	1.3804771940444733	1.832238066574055	1.5379487581798075	1.3509820678736997	1.4931018904943374	2.301098627786839	1.5694187148712304	1.557555177558735	1.7635100547299274	0.8679685193093839	1.723876841558766	1.6541599501639688	0.8358127244550582	1.677751505320569	1.9678061338157398	2.7739871543561923	2.0976208727657704	2.1609490969981726	1.653460190243942	2.035557959060338	1.8824385079444421	0.5513859565422453	2.2689436412627564	0.0	1.9531052430365352	1.3725953610068775	1.5135285573987318	1.824901412675188	1.6968882528286804	2.2222754528852975	1.779257608489731	1.907424966416928	0.9606487057492906	3.0256395944436685	3.368483928681607	3.0127639016854015	3.2411092074510224	3.1091752273110695	0.8905898435342073	2.1248699631243864	2.616404514072025	1.3036583779964974	1.5398093327177669	2.9605417478375786	1.8381042887368304	1.0295354640144414	1.8976187842488337	1.2922858259475059	2.3727717119350906	2.3955486204441074	1.1778124528762435	0.9980114283645627	1.3878838425507634	2.4737949554529903	1.4202256643555706	1.5940699893713914	1.7102480942708334	1.2527126153454984	1.581595249199349	1.6840176249151058	1.243759623903744	1.9402686467125594	1.531027872129619	1.0644805960703265	1.493789385796743
S256	2.7409829238938195	2.8745106304498256	3.795187983134218	2.981541525747734	2.0122596614261634	0.9266725577866193	0.6004290476079176	0.6934963803519638	1.6814733065056202	1.753217116724177	0.7383307988450312	0.56101238360847	0.44499840345667524	2.7018745205235164	2.219405776546261	3.622097011264513	2.499199602358993	2.474022916459488	3.4443741760725857	2.2507670329397995	1.6272425479251713	1.7557956125982686	1.9137492545200412	1.6967273701237557	2.998553813018198	2.6694524181035426	3.4232011026013214	2.5753734397634855	1.6871312148598399	1.0907737997284186	1.9531052430365352	0.0	2.3681866621999523	1.3931911954074025	1.0414127771021422	0.32431464128906184	2.914518329574885	2.5785851613009925	2.730477546197643	2.1010567365009436	2.5201442645736236	2.8824098801742655	2.5366619499561853	2.927775809995109	1.9771856838575095	1.6507734848937965	1.5053696294892525	1.8216179737148797	3.1359336364554817	2.5469878703000157	2.9883963792196675	2.926755262458665	1.877067487008302	1.201970814894056	0.8586649850129944	0.959402096353895	1.7393639944862844	1.2606791971149651	2.767852412020124	1.0127536378786053	2.545956951766643	2.2028146868216947	2.5996333114847205	2.4627185244754917	2.067716829697029	1.6440345010346418	3.0066803128241126	3.1397053782552167	0.3240176504939826	0.4652725388119428	1.031798659927233	0.47295193721407824
S201	2.206473280449458	2.60468845576798	1.987612570947867	2.973734973030247	2.232790987767598	1.484606823913332	1.8895131502486104	2.107013395721356	2.9041389924210943	0.7764611422747129	1.643859653289963	1.9073519473578413	2.6457451555358333	2.7872343455415116	2.647532640204417	1.951378983095913	2.0570075689542984	2.985464955202935	1.9429934744493544	2.0982254863981797	2.711704003717183	3.054167982230751	3.7008352823078106	3.020917581496943	3.348080325947417	2.905003561481143	3.1637540010049685	3.1155140728697748	0.9833498697542635	2.0068029223491344	1.3725953610068775	2.3681866621999523	0.0	1.101537263924447	1.6044064932733157	2.1975011436324223	3.4077482630221825	3.0676837520463858	3.0519557613473474	2.226171763235124	4.017424074196479	4.336230115303396	4.001399222059082	4.247988635974227	3.8650328406029226	2.0145759709801547	3.0773515517387886	3.553181919306237	2.242033531985667	2.782672213315287	4.069733428679848	3.0764268797582117	2.3384948925733298	2.8448634803590434	2.1583321862642975	3.109747548326244	3.3695436697913714	2.254970537808592	1.6316398867246207	2.30486924383955	3.6524535199246198	2.689778484215368	2.8417096271840836	2.9750366044244325	2.490815706579648	2.75945399086896	2.8613295750378542	1.6083888948525473	2.162751404515479	2.0656037189673198	1.393893954937912	2.024424840853902
S209	2.5358165221959963	2.8480381253951736	2.929956984172753	3.1242375997937217	2.1179155421447287	0.6386341869283131	1.0942877363595582	1.397835000552902	2.464168074852999	0.3872862210624065	0.7608718615757046	1.0760401274594709	1.663039871364834	2.8739744799982665	2.547256216774755	2.8316498316487464	2.3113956842824837	2.8869546533908164	2.7428438769635264	2.2043862036168522	2.307511049633389	2.5968460769483874	3.056728184878766	2.534991642568774	3.3590800008863138	2.930424300644489	3.4488567965676586	3.0170099990222656	0.995838698935964	0.9272871193049115	1.5135285573987318	1.3931911954074025	1.101537263924447	0.0	0.5036599433220609	1.3208682380598717	3.3552607490264252	2.986358290646537	3.050692070256887	2.210659719303156	3.520650180343731	3.8659637606136776	3.5182330196698226	3.841775901964256	3.149834125990583	1.8238285209776868	2.4954037576722894	2.929005792549622	2.7536867065266444	2.79530243521684	3.777860573746898	3.159175356387641	2.162164006392943	2.211878345461945	1.5188672589279726	2.2717833002387824	2.7842387624419795	1.7982020233286107	2.2082438256499386	1.725481504969546	3.331267031442748	2.5672952997037353	2.857571200842342	2.8748649530189794	2.371651153532996	2.3472723799541377	3.067399396648549	2.3902016517303015	1.1372837213520979	1.2379471309978298	0.7295703612560624	1.190302007803516
S217	2.8265503340834752	3.0910722728264037	3.3964758716635184	3.3209188121366977	2.2405146365014876	0.645296989485381	0.9664230553179526	1.2829509766371876	2.41238218613847	0.8608533330206023	0.6569975384537159	0.9132661869003617	1.2754196349392894	3.05498802537624	2.658401624082201	3.2822391427108433	2.589129745847969	2.9871057330798263	3.170562297134245	2.432918623387026	2.283960559782937	2.5283475559060884	2.856787565313677	2.4477604112795626	3.486534211318946	3.083706887333719	3.689872403603879	3.1099815913089524	1.3534916415000102	0.4571029751190744	1.824901412675188	1.0414127771021422	1.6044064932733157	0.5036599433220609	0.0	1.0729132295082542	3.4540695351612314	3.0911617941725824	3.182791769211551	2.388250271166183	3.3881397203995576	3.7367890355862	3.3928246112539138	3.747595565438457	2.898786527186269	1.9554260720499017	2.3580846850221517	2.745673583067252	3.100783409996482	2.948817939855515	3.7465682281912303	3.327749697210179	2.274925444569415	2.0636296152986215	1.4396274362129227	1.9797009989440817	2.6307948369138745	1.7979808292537394	2.5910321066301414	1.6554611973658777	3.302823452298189	2.6738005260569766	3.009762778055534	2.9749801826417466	2.4908464625223585	2.32365281508318	3.289581063799841	2.8257978267359483	0.7457001607835266	1.0497295894925895	0.8409714239757325	1.0070699633570452
S225	2.4349817930567017	2.5619931745178057	3.5242844043855133	2.6793135597370976	1.7026513048815777	0.8061092526729059	0.3388428882984892	0.4032911328418922	1.434940343390118	1.6494997497798798	0.6052303459362454	0.30375547636561323	0.6120989083694407	2.4016550956708964	1.9121491855370505	3.3417888897064407	2.201835372871248	2.194110224717826	3.150510029104157	1.9523317345983684	1.354165598923187	1.527198869447277	1.797514993971177	1.4623411899778263	2.708455888017757	2.3775885549757443	3.1205864864570936	2.2947365638209343	1.4511499136492776	1.2305114404074853	1.6968882528286804	0.32431464128906184	2.1975011436324223	1.3208682380598717	1.0729132295082542	0.0	2.6314375271045574	2.3045590792115784	2.4307493837912553	1.8018111804264214	2.3526896063410243	2.7165715063701623	2.3631775504441963	2.7373582640261653	1.9077573500130733	1.341220051463944	1.3120959450014469	1.6859269599086277	2.8443802229016946	2.2516441701668435	2.7627152583382335	2.634702798073718	1.604056376348002	1.0116306717598742	0.6024514145057511	0.9519723109998658	1.5737078042244437	0.9894873900596804	2.4712748902570807	0.7334841659124253	2.318992014589516	1.918384448115045	2.306137641085592	2.1832501721067072	1.7724173849118625	1.4026122351850796	2.70420526430335	2.8676020250321916	0.4716851318142999	0.16627776261981714	0.8210564825053341	0.2148262968191884
S264	1.4796314796722663	1.0667806533196356	3.122173021641247	0.7336833110212139	1.6974761123508182	2.8897781370469064	2.5459323765623605	2.2838514156337757	1.2982246952425398	3.457582683090495	2.827179517127244	2.6156978941997666	3.0337313366007663	0.7511288136829801	0.8329389488404642	2.8564454946909428	1.5494901099645344	0.5817545522238803	2.567134521755519	1.4133370635922415	1.3092232528359817	1.2970520406447477	1.9677053851135755	1.481985168957444	0.2063024760038816	0.6420211261994497	1.1151095545909409	0.40375550162228546	2.557706171716488	3.7702096531293825	2.2222754528852975	2.914518329574885	3.4077482630221825	3.3552607490264252	3.4540695351612314	2.6314375271045574	0.0	0.6001444532972806	0.37529021050979045	1.2669394193674028	1.657446938972247	1.830262149827706	1.622638757933951	1.5747568575075053	2.430956627425877	1.5426020080195637	1.6738379019329135	1.8575092105069002	1.9306939386758442	0.7090442955794444	1.0497469528247059	0.6247401391036342	1.3878885122505864	1.8425099165220984	2.154891070120292	2.491055993246805	1.6840166573626485	1.7582904104459776	2.1210746179745885	1.9156928362308383	0.8577159842446396	0.8864988339542385	0.6714165356705623	0.6005739069959216	1.0302685128431264	1.3609194706559764	0.9415901678676055	2.6168360558868775	3.0937637813429104	2.5455605548259	2.6575712796400395	2.577011180911279
S271	1.2078355448726465	0.9420857699573312	2.9035877039687303	0.6678905854344946	1.6983067407296657	2.486517978833365	2.18819834485431	1.924637163825546	1.1069482776363981	3.110163143659961	2.4455498527272552	2.2896815946682043	2.772045363044482	0.5078855297813354	0.7452453520957226	2.649573989724091	1.1792483435529448	0.15632243910612906	2.405356994417136	1.003106636066155	1.1186678827750947	1.1283541460444602	1.9563932486382951	1.442438958608151	0.5918306941685195	0.3201262258452661	1.09612600305878	0.26228035166260655	2.1681545503516664	3.427459467235994	1.779257608489731	2.5785851613009925	3.0676837520463858	2.986358290646537	3.0911617941725824	2.3045590792115784	0.6001444532972806	0.0	0.5681981567553218	0.8423433110365582	1.8471950503421528	2.1164599082504827	1.8274155576250488	1.9019498365493175	2.4690968514223	1.175746838821305	1.5366407135124216	1.8258591987725104	1.6421581516108164	0.36687429947644934	1.427718635002668	0.4729593832712779	0.8743195045413651	1.586480761412245	1.7594597024283847	2.2617038182198455	1.6138635998180861	1.3460441849391316	1.872490775267712	1.572747988028393	0.9800458965784264	0.4211054198655813	0.3326787366952928	0.15424161048038934	0.6250414556756653	0.9830835768199836	0.7884844543345038	2.3257123567956666	2.7618401255704055	2.204116004196392	2.283499055180507	2.220539558007718
S279	1.1557491368960724	0.7565742464562086	2.7937788897800333	0.5361286838796586	1.39705506605681	2.6211585971501243	2.311186948888722	2.0753959331455447	1.2224035626682046	3.1296680178087497	2.5704748983474883	2.3784189401301243	2.8676614591733744	0.4914184849142858	0.5416188568147333	2.5265743076843665	1.2320812289254681	0.49113395214106054	2.228963060100458	1.1031942839147844	1.1712462179703456	1.2659353991326743	2.0226600919319546	1.4099693395586563	0.3387439396979646	0.4558592923988021	0.992476394579157	0.38255855042963766	2.2299645126539316	3.518176358873385	1.907424966416928	2.730477546197643	3.0519557613473474	3.050692070256887	3.182791769211551	2.4307493837912553	0.37529021050979045	0.5681981567553218	0.0	0.9753800305598681	1.800123999253909	2.0045559451104955	1.7638949908955266	1.7686934761830007	2.4560362789600694	1.256983565467521	1.6270345371172206	1.893868151492766	1.644179160026616	0.46732061614397674	1.3098257118833339	0.5163653296547507	1.1750898708124355	1.7537169042283287	1.9565596684797903	2.4181672816635804	1.6993988071509554	1.5620344928466092	1.764090904389761	1.7289974123373002	1.0602594925262365	0.6980367920818905	0.4545335814344956	0.5075638119250144	0.7830873004300668	1.264871435288654	0.7262160234933356	2.2790873062928245	2.8796919428379173	2.3305738845944384	2.3727571856723726	2.3590477047610103
S287	0.7430259109181405	0.8212716029288119	2.3235839590678125	0.9552442856247629	1.2772165345171422	1.7780211874537533	1.5905603091804226	1.407919724539093	1.1441433147987554	2.298860909424636	1.775441450365238	1.6978530024115854	2.3567789580922978	0.6843806426653379	0.6887641721690679	2.0820415225528617	0.5570638312762103	0.7704862032653974	1.8536405837688557	0.26219499339482827	1.0196151483206952	1.2592112935237443	2.150718057736429	1.460227861365409	1.22140346345976	0.7293358611080945	1.3395200464970354	0.9225805442544408	1.3362148087560497	2.771318817847809	0.9606487057492906	2.1010567365009436	2.226171763235124	2.210659719303156	2.388250271166183	1.8018111804264214	1.2669394193674028	0.8423433110365582	0.9753800305598681	0.0	2.24204719597755	2.5587565399551133	2.2231595592840856	2.391953122774146	2.5727189549041825	0.4836587091508955	1.5515522230701124	1.9939999305401856	1.2231327485968564	0.6025333352205108	2.042521088015536	0.9538169719474587	0.395666071079766	1.458542161679562	1.2640604814454737	2.102792178964786	1.7607685301686704	0.8926078817317016	1.201338868610913	1.156941337649579	1.574638401510993	0.4853250921630173	0.6611783820867969	0.7583794959601078	0.33129413206432085	0.9387305417046159	0.9265872781771938	1.673508093308187	2.2079118732526584	1.6637964009434933	1.55080822596225	1.664936885236674
S233	2.8032625051119147	2.512833396026647	4.423654746080619	2.3089017892096506	2.0373625464407557	3.0060620581760666	2.4873641238262176	2.2094378419813845	1.214775084335657	3.739639905537826	2.8459327656263347	2.4885092607720156	2.4151230197075737	2.184208138822215	1.7013156238815241	4.162239843446873	2.7536113070870853	1.761391609891739	3.852095959423733	2.493050256666649	1.3548992410730405	1.1010250068382454	0.693496829777825	1.0035065614944647	1.8610365697118958	2.0562130180213547	2.755465921460575	1.6615605856766897	3.1276545748722344	3.519734087986014	3.0256395944436685	2.5201442645736236	4.017424074196479	3.520650180343731	3.3881397203995576	2.3526896063410243	1.657446938972247	1.8471950503421528	1.800123999253909	2.24204719597755	0.0	0.40057849392122535	0.06038249818384205	0.4579258608733484	0.9980426160693061	2.1398087027501878	1.0708297947228413	0.7269192100126347	3.337939017500271	2.0325243034872367	0.8220899051372696	2.1877403839454934	2.1436097447236997	1.4315447246543238	2.1719430484732376	1.6857464754328257	0.8121246528352828	1.9886042174515073	3.2775407204640095	1.8929142095371803	0.9181289867965263	1.8608380091867758	2.035343875295297	1.7688712277282197	1.920356339183165	1.567707483530562	2.4935403697830445	3.836046889955912	2.7654045292858505	2.3744836151323248	2.847778702105596	2.438203036888797
S241	3.066605181652099	2.7394418816932324	4.6722047213980185	2.519829032448292	2.2663085485887575	3.3722851854299445	2.853484505915264	2.584841214467117	1.5873870980523637	4.071586241194368	3.2101291790947935	2.844430283102391	2.7470771474752564	2.4305896873546957	1.9700845231201334	4.407243739581966	3.046155329847694	2.0361289967551595	4.084157010781588	2.801016507505013	1.7102753002101365	1.4812959951440825	1.0425816083648733	1.3497320160171413	2.033357959719205	2.3083007782233214	2.9390278441947384	1.9116097654948592	3.4694411584915894	3.8581708960928105	3.368483928681607	2.8824098801742655	4.336230115303396	3.8659637606136776	3.7367890355862	2.7165715063701623	1.830262149827706	2.1164599082504827	2.0045559451104955	2.5587565399551133	0.40057849392122535	0.0	0.3839590135827649	0.28434374070500934	1.1983799084013815	2.4791942310010264	1.4564967210056194	1.1000436680336036	3.5997509951075064	2.296873392699184	0.8571698564115253	2.4097362552613077	2.4939977528211754	1.8227747807225778	2.5558469378423028	2.0433761680250693	1.2047458950130046	2.367986026478128	3.54583714684638	2.271745581295074	1.174444146647593	2.1716234165412596	2.2944675751706756	2.046176348951888	2.2376304466057353	1.9465370828561643	2.7162039740317305	4.1130116772246765	3.117696245224603	2.741079310719662	3.203675147187535	2.807523411766558
S249	2.774183437309484	2.478788480084244	4.391042935793124	2.2762053093566124	2.002840655427231	3.008726280509954	2.4920348644062718	2.215588250191012	1.2114717460785878	3.7318998146568974	2.849869587890954	2.492298884055608	2.432835804458163	2.155425369880789	1.6705808145633132	4.129013681167327	2.729889555331076	1.7398221167447574	3.8165386478653547	2.4722834882560423	1.3448668655442328	1.1019931017236229	0.7329698133229646	0.9941581546120918	1.8259430411663724	2.0300914880730936	2.7212106524975432	1.6359350017681331	3.115920047720145	3.5290458412276986	3.0127639016854015	2.5366619499561853	4.001399222059082	3.5182330196698226	3.3928246112539138	2.3631775504441963	1.622638757933951	1.8274155576250488	1.7638949908955266	2.2231595592840856	0.06038249818384205	0.3839590135827649	0.0	0.4183452120363981	1.0278431668336536	2.1253355469393234	1.0818189086361965	0.7578619164024419	3.3098459964643494	2.0067123021423017	0.7854857298306164	2.159040689628728	2.1350557240073114	1.4460076088375162	2.178695265669351	1.7149408515125095	0.8323971401794829	1.9893367563121314	3.2476503255920237	1.8964230912011473	0.9034425735583659	1.843401949788509	2.009447260206044	1.7478005054496453	1.9019546255959328	1.569859518015842	2.4622421707717623	3.808279596400946	2.7776484451612924	2.3820574599127613	2.845073471663553	2.446061214853946
S257	2.8621463954896367	2.5137738793641766	4.476385449766023	2.277477184975374	2.161699401772253	3.34695660183573	2.842527516438483	2.5668775184134374	1.5038487576056025	4.031532285341603	3.19653757874809	2.844488476397674	2.8289073116086465	2.2068260820125456	1.7887496447562221	4.2094479564497815	2.8588809180050543	1.8273663985710704	3.8861235530173786	2.6264783692979212	1.6203056108422331	1.40234067101643	1.150383301056686	1.3114207882747713	1.7764061457196614	2.0848665936100024	2.6825964040556385	1.6897571071924486	3.3769202848145055	3.901341600036904	3.2411092074510224	2.927775809995109	4.247988635974227	3.841775901964256	3.747595565438457	2.7373582640261653	1.5747568575075053	1.9019498365493175	1.7686934761830007	2.391953122774146	0.4579258608733484	0.28434374070500934	0.4183452120363981	0.0	1.3932397356102237	2.358127945588359	1.4542803826256931	1.1733653494410785	3.387119577749853	2.0832603613119414	0.5843625012580193	2.168977725902464	2.351831589503446	1.818049416248768	2.5216178549362764	2.1293037567472677	1.2254879652459287	2.2932024677557052	3.366775335848294	2.2315219731283653	0.9789315327853755	1.9912699174483641	2.076391466189684	1.838897556197907	2.0702674823328846	1.8486239546813525	2.4782683765510307	3.930226397827447	3.1587785342922867	2.7447530282838875	3.163070248978342	2.807978662926424
S265	3.2217957010154428	3.0472420066032484	4.709354798636323	2.9500562677639053	2.137116349718474	2.682415205123033	2.150132109409659	1.9419487373648257	1.460141686492473	3.4145798747183926	2.4869548579406686	2.1002129412317054	1.7307209364625917	2.758867389695433	2.1504397411348872	4.466728504547995	3.1088929295015104	2.3571185001252997	4.17110493770953	2.8231234617905243	1.5531323566962232	1.3935636995701126	0.5849483211937468	1.1312825133454567	2.615669206796723	2.6569116798150723	3.4347305355965454	2.316338693304434	3.0489169061502768	2.912274105047452	3.1091752273110695	1.9771856838575095	3.8650328406029226	3.149834125990583	2.898786527186269	1.9077573500130733	2.430956627425877	2.4690968514223	2.4560362789600694	2.5727189549041825	0.9980426160693061	1.1983799084013815	1.0278431668336536	1.3932397356102237	0.0	2.287452627482812	1.0537338870260622	0.681271267363607	3.762573678584289	2.5887297722476093	1.7966431208542104	2.8507526249568356	2.417807958973174	1.3012730045864414	1.9904707946983904	1.1203017654116438	0.8906601657703938	2.004369015188816	3.5423435580727065	1.770728755191755	1.7212970522509656	2.3222967123942166	2.612874596133422	2.3588115139617787	2.3045490158103137	1.8003378419769167	3.100088469264123	4.089105204590207	2.2073724629223914	1.9933700935127263	2.5866279925858104	2.066161815628509
S272	1.1203078849917751	1.2269696175307439	2.5142243430670477	1.380988937840555	1.0405563730040162	1.3696781354578245	1.1312395980543513	0.9610052868257004	0.9689178808533677	1.9498776498972503	1.3388496221709507	1.2252962981346072	1.894476703064059	1.108296681290575	0.7867953943259453	2.2853709273091227	0.9154573341333121	1.0671155454514896	2.052874709213144	0.6434730843954563	0.797320889407081	1.112753277956042	1.9318625464633845	1.221799902963612	1.5473318198667614	1.1319427400840316	1.7942555932103017	1.1952578181033218	1.0751889445996488	2.3197973040098163	0.8905898435342073	1.6507734848937965	2.0145759709801547	1.8238285209776868	1.9554260720499017	1.341220051463944	1.5426020080195637	1.175746838821305	1.256983565467521	0.4836587091508955	2.1398087027501878	2.4791942310010264	2.1253355469393234	2.358127945588359	2.287452627482812	0.0	1.2905444909279469	1.7721306383616635	1.5898567241794297	0.9951939536218637	2.1179926701559233	1.3768650446147128	0.5066468500344848	1.1451306842549334	0.8536827573618152	1.7319173942685782	1.5479928323672691	0.5463232457159659	1.3594394610335259	0.745506363663462	1.6482929962451138	0.756883165543354	1.0569535901999754	1.05607875745175	0.5523129084759713	0.8153934487226755	1.3798306920897048	1.847324662592822	1.7440262657146126	1.2024440731160633	1.1301137565349797	1.2093775554785613
S280	2.244394886757077	2.1213132826195595	3.7756503208247163	2.047837601658593	1.4875873141749791	1.949836255658005	1.4321272770077678	1.144119343275046	0.4435680061167122	2.7439472511846077	1.7914039865000217	1.4521518738623507	1.5017859378873584	1.8169037860499933	1.2536989585445155	3.5347502460157396	2.101330227801552	1.422394604603125	3.2649729496792723	1.8063647541208443	0.5567517119403134	0.41432724132821536	0.65044648978067	0.36177771543604464	1.8242728584214267	1.7176349686808934	2.5382823299433417	1.4358393248514925	2.1655000929047694	2.5219776101677467	2.1248699631243864	1.5053696294892525	3.0773515517387886	2.4954037576722894	2.3580846850221517	1.3120959450014469	1.6738379019329135	1.5366407135124216	1.6270345371172206	1.5515522230701124	1.0708297947228413	1.4564967210056194	1.0818189086361965	1.4542803826256931	1.0537338870260622	1.2905444909279469	0.0	0.49375910035055526	2.7661984693500776	1.6343948772341348	1.4932841266588	1.9425920645236083	1.366095309462331	0.374051736083167	1.109637065940819	0.8406263410030126	0.29512261695048425	0.9978515886182207	2.604550950696361	0.8429550112749521	1.1049687559744135	1.3199743287129313	1.665480065188409	1.4192973326473253	1.2919421181033524	0.7547777824075524	2.167366167727065	3.1271497768146737	1.7535050357316146	1.3210517026849131	1.8163942007283107	1.3796210742876616
